time,tmax,tmin
1881-04-06,20.76111111,15.33636364
1881-04-07,21.86666667,13.56363636
1881-04-08,20.48888889,8.818181818
1881-04-09,23,9.971428571
1881-04-10,28.836,10.799
1881-04-11,30.36305419,15.33636364
1881-04-12,29.16600985,12.16
1881-04-13,25.70909091,12.16
1881-04-14,25.66363636,12.46
1881-04-15,28.9,16.10666667
1881-04-16,24.98181818,15.33636364
1881-04-17,33.57137331,15.44545455
1881-04-18,20.88888889,16.71428571
1881-04-19,26.58947368,16.90714286
1881-04-20,29.83103448,20.26055556
1881-04-21,34.2754352,16.01333333
1881-04-22,24.05,16.10666667
1881-04-23,20.93333333,9.753125
1881-04-24,16.75,9.8
1881-04-25,19.34392857,11.78
1881-04-26,20.37222222,11.59416667
1881-04-27,22.7,11.54125
1881-04-28,22.9625,10.14285714
1881-04-29,,
1881-04-30,,
1881-05-01,24.3625,13.05
1881-05-02,26.27368421,14.02727273
1881-05-03,20.88888889,9.8
1881-05-04,21.02222222,10.4
1881-05-05,23.66666667,15.92
1881-05-06,19.719,15.54666667
1881-05-07,20.29444444,15.28181818
1881-05-08,18.66,14.9
1881-05-09,19.973,16.01333333
1881-05-10,20.48888889,13.86363636
1881-05-11,19.7825,10.9985
1881-05-12,20.56666667,13.38181818
1881-05-13,20.60555556,11.86
1881-05-14,18.9,14.35
1881-05-15,18.72,13.38181818
1881-05-16,19.22285714,9.378125
1881-05-17,19.22285714,8.408045977
1881-05-18,19.5285,8.408045977
1881-05-19,20.48888889,9.33125
1881-05-20,21.33333333,8.924242424
1881-05-21,20.1,8.871212121
1881-05-22,19.22285714,10.22857143
1881-05-23,19.592,7.718390805
1881-05-24,18.25,9.33125
1881-05-25,19.26321429,8.553030303
1881-05-26,19.465,7.210569106
1881-05-27,17.5,6.188888889
1881-05-28,19.06142857,7.153658537
1881-05-29,21.86666667,10.799
1881-05-30,17.5,14.24545455
1881-05-31,17.4,9.928571429
1881-06-01,15.34777778,6.356910569
1881-06-02,14.23666667,2.855555556
1881-06-03,16.24255875,2.744444444
1881-06-04,17.3,6.188888889
1881-06-05,16.98333333,6.413821138
1881-06-06,17.6,6.982926829
1881-06-07,14.79222222,3.022222222
1881-06-08,15.23666667,2.966666667
1881-06-09,16.4,4.522222222
1881-06-10,18.98071429,4.3
1881-06-11,14.90333333,4.522222222
1881-06-12,15.71775457,8.5
1881-06-13,15.34777778,7.856321839
1881-06-14,18.25,8.040229885
1881-06-15,18.98071429,6.755284553
1881-06-16,19.465,6.755284553
1881-06-17,18.6,8.408045977
1881-06-18,17.85,8.712121212
1881-06-19,16.75,8.712121212
1881-06-20,16.63333333,7.948275862
1881-06-21,16.98333333,8.316091954
1881-06-22,19.5285,7.856321839
1881-06-23,19.973,7.665853659
1881-06-24,16.575,5.411111111
1881-06-25,20.17777778,5.411111111
1881-06-26,18.66,9.083333333
1881-06-27,21.95555556,11.43541667
1881-06-28,16.08511749,9.971428571
1881-06-29,16.24255875,8.712121212
1881-06-30,16.34751958,6.527642276
1881-07-01,17.4,5.188888889
1881-07-02,19.846,5.522222222
1881-07-03,17.9,12.06
1881-07-04,18.42,13.65454545
1881-07-05,19.465,12.46
1881-07-06,16.575,5.744444444
1881-07-07,17.1,4.855555556
1881-07-08,17.15,4.633333333
1881-07-09,17.6,3.855555556
1881-07-10,19.973,3.744444444
1881-07-11,19.9095,8.553030303
1881-07-12,20.17777778,6.982926829
1881-07-13,18.94035714,7.948275862
1881-07-14,17.6,11.64708333
1881-07-15,17.2,11.17083333
1881-07-16,16.34751958,8.040229885
1881-07-17,16.86666667,6.869105691
1881-07-18,19.1825,5.133333333
1881-07-19,19.22285714,5.077777778
1881-07-20,17.85,8.818181818
1881-07-21,12.34777778,
1881-07-22,17.45,6.188888889
1881-07-23,17.9,9.136363636
1881-07-24,16.51666667,5.911111111
1881-07-25,17.35,7.495121951
1881-07-26,17.4,8.362068966
1881-07-27,18.1,8.765151515
1881-07-28,17.7,7.718390805
1881-07-29,20.48888889,6.641463415
1881-07-30,19.592,5.911111111
1881-07-31,19.10178571,5.8
1881-08-01,17.3,5.855555556
1881-08-02,15.01444444,2.3
1881-08-03,17.55,2.3
1881-08-04,18.25,2.966666667
1881-08-05,21.33333333,6.188888889
1881-08-06,20.88888889,9.2375
1881-08-07,21.77777778,7.210569106
1881-08-08,23.13333333,8.17816092
1881-08-09,22.4,8.606060606
1881-08-10,16.80833333,8.712121212
1881-08-11,18.36,4.522222222
1881-08-12,19.22285714,4.522222222
1881-08-13,19.30357143,5.355555556
1881-08-14,18.3,6.92601626
1881-08-15,17.04166667,4.133333333
1881-08-16,17.6,4.244444444
1881-08-17,18.9,5.077777778
1881-08-18,21.77777778,4.522222222
1881-08-19,18.98071429,10.799
1881-08-20,17.45,5.744444444
1881-08-21,17.55,5.633333333
1881-08-22,21.82222222,10.31428571
1881-08-23,20.56666667,8.040229885
1881-08-24,18.94035714,8.316091954
1881-08-25,17.1,11.11791667
1881-08-26,18.05,12.06
1881-08-27,14.90333333,6.470731707
1881-08-28,17.45,6.527642276
1881-08-29,18.66,5.911111111
1881-08-30,21.06666667,6.470731707
1881-08-31,22.5125,6.641463415
1881-09-01,21.2,10.35714286
1881-09-02,16.4,8.606060606
1881-09-03,17.6,10.932
1881-09-04,17.6,7.324390244
1881-09-05,17.8,7.495121951
1881-09-06,19.973,8.818181818
1881-09-07,22.6625,7.324390244
1881-09-08,21.91111111,7.948275862
1881-09-09,15.77023499,4.966666667
1881-09-10,17.55,5.522222222
1881-09-11,19.26321429,7.856321839
1881-09-12,20.21666667,9.565625
1881-09-13,22.4,7.55203252
1881-09-14,21.73333333,7.039837398
1881-09-15,19.30357143,12.8
1881-09-16,18.54,12.9
1881-09-17,18.1,13.15
1881-09-18,18.6,8.5
1881-09-19,19.22285714,7.039837398
1881-09-20,18.98071429,8.924242424
1881-09-21,18.72,7.764367816
1881-09-22,21.33333333,8.086206897
1881-09-23,25.39090909,9.8
1881-09-24,22.775,12.8
1881-09-25,22.925,13.29090909
1881-09-26,22.13333333,12.9
1881-09-27,20.64444444,13.29090909
